Date,hour,Temp (F),RH (%),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Visibility (mi),Precip (in),Wind Chill (F),Heat Index (F)
2016-10-20,5,60,23,23,9,270,10,0,NA,NA
2016-10-20,6,65,21,25,7,270,10,0,NA,NA
2016-10-20,7,75,17,28,5,260,10,0,NA,NA
2016-10-20,8,83,15,32,5,10,10,0,NA,80
2016-10-20,9,87,11,27,0,NA,10,0,NA,83
2016-10-20,10,89,7,19,3,NA,10,0,NA,84
2016-10-20,11,91,6,16,8,20,10,0,NA,85
2016-10-20,12,92,6,19,NA,NA,10,0,M,86
2016-10-20,13,93,6,19,3,NA,10,0,NA,87
2016-10-20,14,93,7,21,6,20,10,0,NA,87
2016-10-20,15,93,6,18,0,NA,10,0,NA,87
2016-10-20,16,90,7,18,0,NA,10,0,NA,85
2016-10-20,17,81,10,21,5,220,10,0,NA,NA
2016-10-20,18,73,20,30,6,250,10,0,NA,NA
2016-10-20,19,71,16,23,8,280,10,0,NA,NA
2016-10-20,20,67,17,21,9,270,10,0,NA,NA
2016-10-20,21,68,14,18,10,260,10,0,NA,NA
2016-10-20,22,68,13,16,8,270,10,0,NA,NA
2016-10-20,23,64,16,18,7,280,10,0,NA,NA
2016-10-21,0,63,15,16,10,270,10,0,NA,NA
2016-10-21,1,60,22,22,9,250,10,0,NA,NA
2016-10-21,2,58,20,18,7,260,10,0,NA,NA
2016-10-21,3,60,20,20,6,280,10,0,NA,NA
2016-10-21,4,57,20,17,7,270,10,0,NA,NA
2016-10-21,5,61,18,18,7,270,10,0,NA,NA
2016-10-21,6,62,18,19,0,NA,10,0,NA,NA
2016-10-21,7,72,13,20,3,260,10,0,NA,NA
2016-10-21,8,82,9,19,5,310,10,0,NA,NA
2016-10-21,9,87,7,17,0,NA,10,0,NA,82
2016-10-21,10,91,6,16,0,NA,10,0,NA,85
2016-10-21,11,93,6,17,0,NA,10,0,NA,87
2016-10-21,12,95,7,24,3,NA,10,0,NA,89
2016-10-21,13,95,9,28,3,NA,10,0,NA,89
2016-10-21,14,94,9,29,5,140,10,0,NA,88
2016-10-21,15,93,11,31,5,140,10,0,NA,88
2016-10-21,16,90,13,33,5,190,10,0,NA,86
2016-10-21,17,81,17,33,3,270,10,0,NA,NA
2016-10-21,18,79,21,36,3,270,10,0,NA,NA
2016-10-21,19,75,23,35,3,290,10,0,NA,NA
2016-10-21,20,73,23,33,0,NA,10,0,NA,NA
2016-10-21,21,71,25,34,3,240,10,0,NA,NA
2016-10-21,22,68,27,33,0,NA,10,0,NA,NA
2016-10-21,23,67,25,30,8,260,10,0,NA,NA
2016-10-22,0,65,22,26,8,270,10,0,NA,NA
2016-10-22,1,64,16,18,8,290,10,0,NA,NA
2016-10-22,2,64,21,24,6,250,10,0,NA,NA
2016-10-22,3,63,23,25,5,250,10,0,NA,NA
2016-10-22,4,64,23,26,0,NA,10,0,NA,NA
2016-10-22,5,63,24,26,3,210,10,0,NA,NA
2016-10-22,6,66,23,28,0,NA,10,0,NA,NA
2016-10-22,7,74,17,27,0,NA,10,0,NA,NA
2016-10-22,8,81,19,35,5,130,10,0,NA,NA
2016-10-22,9,85,17,36,6,110,10,0,NA,82
2016-10-22,10,90,11,29,5,100,10,0,NA,85
2016-10-22,11,93,11,32,6,NA,10,0,NA,88
2016-10-22,12,95,9,29,7,80,10,0,NA,89
2016-10-22,13,96,9,29,8,150,10,0,NA,90
2016-10-22,14,97,8,28,9,150,10,0,NA,91
2016-10-22,15,97,11,35,6,130,10,0,NA,92
2016-10-22,16,88,20,43,7,110,10,0,NA,85
2016-10-22,17,83,25,44,7,170,10,0,NA,81
2016-10-22,18,83,24,43,6,180,10,0,NA,81
2016-10-22,19,79,25,41,8,180,10,0,NA,NA
2016-10-22,20,76,26,39,5,220,10,0,NA,NA
2016-10-22,21,74,24,35,0,NA,10,0,NA,NA
2016-10-22,22,74,29,40,5,150,9,0,NA,NA
2016-10-22,23,68,42,44,3,130,10,0,NA,NA
2016-10-23,0,66,37,39,0,NA,10,0,NA,NA
2016-10-23,1,68,30,36,0,NA,10,0,NA,NA
2016-10-23,2,66,31,35,0,NA,10,0,NA,NA
2016-10-23,3,64,42,41,0,NA,10,0,NA,NA
2016-10-23,4,62,55,46,0,NA,10,0,NA,NA
2016-10-23,5,60,43,38,0,NA,10,0,NA,NA
2016-10-23,6,65,41,41,3,250,10,0,NA,NA
2016-10-23,7,71,33,41,0,NA,10,0,NA,NA
2016-10-23,8,75,38,48,3,130,10,0,NA,NA
2016-10-23,9,80,46,58,0,NA,9,0,NA,80
2016-10-23,10,86,37,57,5,100,10,0,NA,85
2016-10-23,11,91,26,52,0,NA,10,0,NA,88
2016-10-23,12,92,21,47,7,40,10,0,NA,88
2016-10-23,13,95,17,44,3,NA,10,0,NA,91
2016-10-23,14,95,14,39,0,NA,10,0,NA,91
2016-10-23,15,94,13,37,5,20,10,0,NA,89
2016-10-23,16,88,18,40,8,340,10,0,NA,84
2016-10-23,17,79,24,40,8,360,10,0,NA,NA
2016-10-23,18,78,23,38,8,350,10,0,NA,NA
2016-10-23,19,76,24,37,7,20,10,0,NA,NA
2016-10-23,20,76,27,40,6,240,10,0,NA,NA
2016-10-23,21,74,28,39,5,220,10,0,NA,NA
2016-10-23,22,70,37,43,5,170,10,0,NA,NA
2016-10-23,23,68,40,43,0,NA,10,0,NA,NA
2016-10-24,0,68,40,43,0,NA,10,0,NA,NA
2016-10-24,1,66,41,42,0,NA,10,0,NA,NA
2016-10-24,2,66,41,42,0,NA,10,0,NA,NA
2016-10-24,3,67,40,42,0,NA,10,0,NA,NA
2016-10-24,4,66,39,41,0,NA,10,0,NA,NA
2016-10-24,5,68,40,43,6,250,10,0,NA,NA
2016-10-24,6,70,40,45,3,250,10,0,NA,NA
2016-10-24,7,74,42,50,0,NA,10,0,NA,NA
2016-10-24,8,82,31,49,0,NA,10,0,NA,81
2016-10-24,9,84,34,53,5,360,10,0,NA,82
2016-10-24,10,85,40,58,3,NA,10,0,NA,84
2016-10-24,11,87,38,59,5,360,10,0,NA,86
2016-10-24,12,87,40,60,8,360,10,0,NA,87
2016-10-24,13,88,35,57,7,40,10,0,NA,87
2016-10-24,14,87,33,55,6,20,10,0,NA,85
2016-10-24,15,82,48,61,9,30,10,0,NA,82
2016-10-24,16,79,43,55,11,360,10,0,NA,NA
2016-10-24,17,78,48,57,13,340,10,0,NA,NA
2016-10-24,18,76,49,56,18,350,10,0,NA,NA
2016-10-24,19,77,44,54,17,330,10,0,NA,NA
2016-10-24,20,75,51,56,14,340,10,0,NA,NA
2016-10-24,21,73,57,57,18,350,10,0,NA,NA
2016-10-24,22,71,61,57,10,360,10,0,NA,NA
2016-10-24,23,70,61,56,8,20,10,0,NA,NA
2016-10-25,0,68,65,56,9,10,10,0,NA,NA
2016-10-25,1,67,63,54,7,30,10,0,NA,NA
2016-10-25,2,67,70,57,7,360,10,0,NA,NA
2016-10-25,3,68,60,54,3,290,10,0,NA,NA
2016-10-25,4,65,62,52,3,270,10,0,NA,NA
2016-10-25,5,65,65,53,0,NA,10,0,NA,NA
2016-10-25,6,67,63,54,3,210,10,0,NA,NA
2016-10-25,7,74,51,55,0,NA,10,0,NA,NA
2016-10-25,8,79,39,52,5,310,10,0,NA,NA
2016-10-25,9,82,35,52,6,360,10,0,NA,81
2016-10-25,10,85,29,50,7,340,10,0,NA,83
2016-10-25,11,86,27,49,0,NA,10,0,NA,83
2016-10-25,12,87,26,49,6,250,10,0,NA,84
2016-10-25,13,88,26,49,0,NA,10,0,NA,85
2016-10-25,14,88,28,51,7,340,10,0,NA,85
2016-10-25,15,86,31,52,8,20,10,0,NA,84
2016-10-25,16,81,36,52,6,40,10,0,NA,80
2016-10-25,17,77,37,49,0,NA,10,0,NA,NA
2016-10-25,18,74,42,50,0,NA,10,0,NA,NA
2016-10-25,19,73,44,50,3,340,10,0,NA,NA
2016-10-25,20,70,47,49,5,320,10,0,NA,NA
2016-10-25,21,68,46,47,7,300,10,0,NA,NA
2016-10-25,22,69,48,49,5,300,10,0,NA,NA
2016-10-25,23,66,52,48,8,270,10,0,NA,NA
2016-10-26,0,65,52,47,6,270,10,0,NA,NA
2016-10-26,1,67,48,47,5,260,10,0,NA,NA
2016-10-26,2,65,52,47,7,250,10,0,NA,NA
2016-10-26,3,62,53,45,6,270,10,0,NA,NA
2016-10-26,4,63,51,45,9,280,10,0,NA,NA
2016-10-26,5,64,53,47,6,260,10,0,NA,NA
2016-10-26,6,67,50,48,8,270,10,0,NA,NA
2016-10-26,7,74,44,51,5,280,10,0,NA,NA
2016-10-26,8,82,35,52,3,NA,10,0,NA,81
2016-10-26,9,85,33,53,5,330,10,0,NA,83
2016-10-26,10,88,30,53,5,20,10,0,NA,86
2016-10-26,11,88,31,54,0,NA,10,0,NA,86
2016-10-26,12,89,29,53,3,NA,10,0,NA,87
2016-10-26,13,91,27,53,3,360,10,0,NA,88
2016-10-26,14,91,27,53,5,340,10,0,NA,88
2016-10-26,15,91,26,52,3,40,10,0,NA,88
2016-10-26,16,86,28,50,0,NA,10,0,NA,84
2016-10-26,17,84,33,52,0,NA,10,0,NA,82
2016-10-26,18,76,34,46,0,NA,10,0,NA,NA
2016-10-26,19,73,47,52,6,20,10,0,NA,NA
2016-10-26,20,71,45,49,5,290,10,0,NA,NA
2016-10-26,21,71,43,48,5,260,10,0,NA,NA
2016-10-26,22,70,39,44,7,270,10,0,NA,NA
2016-10-26,23,69,40,44,7,270,10,0,NA,NA
2016-10-27,0,67,43,44,6,270,10,NA,NA,NA
2016-10-27,1,67,45,45,8,270,10,NA,NA,NA
2016-10-27,2,67,43,44,8,260,10,NA,NA,NA
2016-10-27,3,65,46,44,8,260,10,NA,NA,NA
2016-10-27,4,65,44,43,6,260,10,NA,NA,NA
2016-10-27,5,66,41,42,9,280,10,NA,NA,NA
2016-10-27,6,68,38,42,7,280,10,NA,NA,NA
2016-10-27,7,77,31,44,8,270,10,NA,NA,NA
2016-10-27,8,83,27,46,0,NA,10,NA,NA,81
2016-10-27,9,87,26,49,3,30,10,NA,NA,84
2016-10-27,10,90,22,47,8,20,10,NA,NA,87
2016-10-27,11,91,22,48,5,40,10,NA,NA,88
2016-10-27,12,91,22,48,3,350,10,NA,NA,88
2016-10-27,13,91,22,47,5,40,10,NA,NA,88
2016-10-27,14,90,24,49,5,50,10,NA,NA,87
2016-10-27,15,88,24,47,6,140,10,NA,NA,85
2016-10-27,16,85,27,48,7,230,10,NA,NA,83
2016-10-27,17,80,35,50,0,NA,10,NA,NA,80
2016-10-27,18,78,33,47,0,NA,10,NA,NA,NA
2016-10-27,19,76,40,50,3,40,10,NA,NA,NA
2016-10-27,20,76,38,49,5,130,10,NA,NA,NA
2016-10-27,21,74,38,47,3,170,10,NA,NA,NA
2016-10-27,22,72,47,51,0,NA,10,NA,NA,NA
2016-10-27,23,70,47,49,5,250,10,NA,NA,NA
2016-10-28,0,71,47,50,3,230,10,NA,NA,NA
2016-10-28,1,71,45,49,5,240,10,NA,NA,NA
2016-10-28,2,71,43,48,0,NA,10,NA,NA,NA
2016-10-28,3,68,45,46,3,170,10,NA,NA,NA
2016-10-28,4,69,43,46,0,NA,10,NA,NA,NA
2016-10-28,5,68,54,51,7,160,10,NA,NA,NA
2016-10-28,6,71,47,50,0,NA,10,NA,NA,NA
2016-10-28,7,73,49,53,3,20,10,NA,NA,NA
2016-10-28,8,79,42,54,7,140,9,NA,NA,NA
2016-10-28,9,85,26,47,3,110,10,NA,NA,82
2016-10-28,10,88,23,46,8,120,10,NA,NA,85
2016-10-28,11,90,22,47,11,120,10,NA,NA,87
2016-10-28,12,93,22,49,9,120,10,NA,NA,90
2016-10-28,13,93,22,49,8,130,10,NA,NA,90
2016-10-28,14,93,21,48,5,130,10,NA,NA,89
2016-10-28,15,93,24,51,7,100,10,NA,NA,90
2016-10-28,16,87,34,56,9,110,10,NA,NA,85
2016-10-28,17,85,37,56,7,150,10,NA,NA,84
2016-10-28,18,85,34,54,6,180,10,NA,NA,83
2016-10-28,19,85,34,54,8,210,10,NA,NA,83
2016-10-28,20,80,36,51,7,320,10,NA,NA,80
2016-10-28,21,75,41,50,6,320,10,NA,NA,NA
2016-10-28,22,78,38,51,0,NA,10,NA,NA,NA
2016-10-28,23,73,47,52,7,60,10,NA,NA,NA
2016-10-29,0,71,56,55,3,40,10,0,NA,NA
2016-10-29,1,71,56,55,6,10,10,0,NA,NA
2016-10-29,2,71,54,54,0,NA,10,0,NA,NA
2016-10-29,3,72,51,53,3,220,10,0,NA,NA
2016-10-29,4,74,49,54,5,270,10,0,NA,NA
2016-10-29,5,70,51,51,0,NA,10,0,NA,NA
2016-10-29,6,70,51,51,5,240,10,0,NA,NA
2016-10-29,7,78,41,53,0,NA,10,0,NA,NA
2016-10-29,8,85,34,54,3,10,10,0,NA,83
2016-10-29,9,86,33,54,5,340,10,0,NA,84
2016-10-29,10,89,31,55,6,350,10,0,NA,87
2016-10-29,11,91,29,55,3,NA,10,0,NA,89
2016-10-29,12,92,26,53,5,NA,10,0,NA,89
2016-10-29,13,92,26,53,6,120,10,0,NA,89
2016-10-29,14,92,25,52,3,130,10,0,NA,89
2016-10-29,15,92,26,53,5,90,10,0,NA,89
2016-10-29,16,88,33,56,5,110,10,0,NA,86
2016-10-29,17,86,34,55,0,NA,10,0,NA,84
2016-10-29,18,84,35,54,0,NA,10,0,NA,83
2016-10-29,19,80,37,52,0,NA,10,0,NA,80
2016-10-29,20,78,41,53,3,70,10,0,NA,NA
2016-10-29,21,77,43,53,0,NA,10,0,NA,NA
2016-10-29,22,77,46,55,0,NA,10,0,NA,NA
2016-10-29,23,78,43,54,0,NA,10,0,NA,NA
2016-10-30,0,71,50,52,6,300,10,0,NA,NA
2016-10-30,1,73,49,53,3,260,10,0,NA,NA
2016-10-30,2,71,50,52,5,240,10,NA,NA,NA
2016-10-30,3,69,56,53,3,110,10,0,NA,NA
2016-10-30,4,68,63,55,7,150,10,0,NA,NA
2016-10-30,5,68,65,56,8,150,10,0,NA,NA
2016-10-30,6,68,70,58,0,NA,10,0,NA,NA
2016-10-30,7,73,65,61,0,NA,10,0,NA,NA
2016-10-30,8,79,54,61,0,NA,9,0,NA,80
2016-10-30,9,87,34,56,17,230,10,0,NA,85
2016-10-30,10,88,30,53,21,260,10,0,NA,86
2016-10-30,11,89,28,52,22,260,10,0,NA,86
2016-10-30,12,90,27,52,22,280,10,0,NA,87
2016-10-30,13,91,26,52,16,290,10,0,NA,88
2016-10-30,14,91,27,53,22,280,10,0,NA,88
2016-10-30,15,86,32,53,23,270,10,0,NA,84
2016-10-30,16,84,34,53,20,270,10,0,NA,82
2016-10-30,17,80,40,54,22,290,10,0,NA,80
2016-10-30,18,78,43,54,21,290,10,0,NA,NA
2016-10-30,19,78,46,56,30,290,6,0,NA,NA
2016-10-30,20,76,48,55,30,280,8,0,NA,NA
2016-10-30,21,75,49,55,22,290,10,0,NA,NA
2016-10-30,22,74,48,53,20,300,10,0,NA,NA
2016-10-30,23,73,47,52,30,300,10,0,NA,NA
2016-10-31,0,72,49,52,21,290,10,0,NA,NA
2016-10-31,1,71,47,50,18,260,10,0,NA,NA
2016-10-31,2,69,47,48,13,270,10,0,NA,NA
2016-10-31,3,69,43,46,20,290,10,0,NA,NA
2016-10-31,4,67,47,46,14,280,10,0,NA,NA
2016-10-31,5,68,45,46,20,280,10,0,NA,NA
2016-10-31,6,68,46,47,18,280,10,0,NA,NA
2016-10-31,7,73,41,48,20,250,10,0,NA,NA
2016-10-31,8,74,37,46,15,250,10,0,NA,NA
2016-10-31,9,77,28,42,18,280,10,0,NA,NA
2016-10-31,10,79,23,39,14,270,10,0,NA,NA
2016-10-31,11,82,19,36,17,270,10,0,NA,80
2016-10-31,12,83,18,36,11,290,10,0,NA,80
2016-10-31,13,84,17,36,11,330,10,0,NA,81
2016-10-31,14,82,20,37,13,330,10,0,NA,80
2016-10-31,15,80,24,41,20,250,10,0,NA,NA
2016-10-31,16,76,27,40,17,250,10,0,NA,NA
2016-10-31,17,73,29,39,20,250,10,0,NA,NA
2016-10-31,18,70,37,43,18,250,10,0,NA,NA
2016-10-31,19,68,38,42,17,250,10,0,NA,NA
2016-10-31,20,68,33,38,16,260,10,0,NA,NA
2016-10-31,21,67,31,36,13,270,10,0,NA,NA
2016-10-31,22,63,36,36,8,270,10,0,NA,NA
2016-10-31,23,63,35,35,11,280,10,0,NA,NA
2016-11-01,0,65,38,39,24,270,10,0,NA,NA
2016-11-01,1,64,41,40,22,260,10,0,NA,NA
2016-11-01,2,62,42,39,11,250,10,0,NA,NA
2016-11-01,3,59,45,38,10,260,10,0,NA,NA
2016-11-01,4,56,46,36,7,270,10,0,NA,NA
2016-11-01,5,54,48,35,7,290,10,0,NA,NA
2016-11-01,6,59,35,32,7,330,10,0,NA,NA
2016-11-01,7,69,24,31,6,330,10,0,NA,NA
2016-11-01,8,72,21,30,3,350,10,0,NA,NA
2016-11-01,9,74,16,26,6,340,10,0,NA,NA
2016-11-01,10,76,19,31,5,NA,10,0,NA,NA
2016-11-01,11,80,14,27,6,40,10,0,NA,NA
2016-11-01,12,80,16,31,6,NA,10,0,NA,NA
2016-11-01,13,81,14,28,5,NA,10,0,NA,NA
2016-11-01,14,82,14,29,9,270,10,0,NA,80
2016-11-01,15,82,19,36,6,350,10,0,NA,80
2016-11-01,16,77,20,33,13,300,10,0,NA,NA
2016-11-01,17,73,29,39,14,290,10,0,NA,NA
2016-11-01,18,70,37,43,11,250,10,0,NA,NA
2016-11-01,19,68,40,43,13,270,10,0,NA,NA
2016-11-01,20,65,44,43,8,280,10,0,NA,NA
2016-11-01,21,62,47,42,8,260,10,0,NA,NA
2016-11-01,22,61,47,41,9,270,10,0,NA,NA
2016-11-01,23,60,45,39,9,270,10,0,NA,NA
2016-11-02,0,58,49,39,7,280,10,0,NA,NA
2016-11-02,1,58,51,40,7,260,10,0,NA,NA
2016-11-02,2,59,51,41,6,260,10,0,NA,NA
2016-11-02,3,57,52,40,8,250,10,0,NA,NA
2016-11-02,4,57,50,39,5,310,10,0,NA,NA
2016-11-02,5,65,38,39,16,320,10,0,NA,NA
2016-11-02,6,67,34,38,11,330,10,0,NA,NA
2016-11-02,7,72,30,39,14,330,10,0,NA,NA
2016-11-02,8,76,26,39,17,320,10,0,NA,NA
2016-11-02,9,79,19,34,18,340,8,0,NA,NA
2016-11-02,10,80,18,34,18,360,8,0,NA,NA
2016-11-02,11,82,17,33,11,10,10,0,NA,80
2016-11-02,12,82,14,29,11,340,10,0,NA,80
2016-11-02,13,83,13,28,9,340,10,0,NA,80
2016-11-02,14,84,13,29,10,350,10,0,NA,81
2016-11-02,15,82,15,30,11,340,10,0,NA,80
2016-11-02,16,78,17,31,10,350,10,0,NA,NA
2016-11-02,17,72,23,33,8,330,10,0,NA,NA
2016-11-02,18,70,28,36,9,310,10,0,NA,NA
2016-11-02,19,66,32,36,5,270,10,0,NA,NA
2016-11-02,20,66,26,31,7,260,10,0,NA,NA
2016-11-02,21,65,25,29,6,280,10,0,NA,NA
2016-11-02,22,59,30,28,6,260,10,0,NA,NA
2016-11-02,23,58,29,26,8,280,10,0,NA,NA
2016-11-03,0,58,30,27,8,260,10,0,NA,NA
2016-11-03,1,57,32,28,9,260,10,0,NA,NA
2016-11-03,2,56,34,28,9,280,10,0,NA,NA
2016-11-03,3,58,30,27,11,280,10,0,NA,NA
2016-11-03,4,57,32,28,9,270,10,0,NA,NA
2016-11-03,5,56,34,28,9,290,10,0,NA,NA
2016-11-03,6,61,30,30,9,270,10,0,NA,NA
2016-11-03,7,71,25,34,8,280,10,0,NA,NA
2016-11-03,8,82,18,35,13,340,10,0,NA,80
2016-11-03,9,85,16,34,16,360,10,0,NA,82
2016-11-03,10,87,12,29,14,360,10,0,NA,83
2016-11-03,11,88,11,29,13,360,10,0,NA,84
2016-11-03,12,89,11,29,13,10,10,0,NA,85
2016-11-03,13,89,11,29,16,360,10,0,NA,85
2016-11-03,14,89,11,29,13,350,10,0,NA,85
2016-11-03,15,88,12,30,9,330,10,0,NA,84
2016-11-03,16,81,17,33,7,330,10,0,NA,NA
2016-11-03,17,74,18,29,8,310,10,0,NA,NA
2016-11-03,18,75,23,35,9,330,10,0,NA,NA
2016-11-03,19,70,27,35,0,NA,10,0,NA,NA
2016-11-03,20,66,30,34,5,270,10,0,NA,NA
2016-11-03,21,67,30,35,5,220,10,0,NA,NA
2016-11-03,22,67,34,38,0,NA,9,0,NA,NA
2016-11-03,23,64,39,39,3,130,10,0,NA,NA
2016-11-04,0,62,45,41,5,130,9,0,NA,NA
2016-11-04,1,58,47,38,5,270,10,0,NA,NA
2016-11-04,2,59,42,36,3,60,10,0,NA,NA
2016-11-04,3,58,45,37,0,NA,10,0,NA,NA
2016-11-04,4,56,50,38,8,260,10,0,NA,NA
2016-11-04,5,58,35,31,7,290,10,0,NA,NA
2016-11-04,6,61,33,32,8,260,10,0,NA,NA
2016-11-04,7,67,29,34,0,NA,10,0,NA,NA
2016-11-04,8,75,30,42,0,NA,10,0,NA,NA
2016-11-04,9,80,31,47,5,290,10,0,NA,NA
2016-11-04,10,81,28,45,3,220,10,0,NA,80
2016-11-04,11,84,24,44,5,190,10,0,NA,82
2016-11-04,12,86,23,44,3,NA,10,0,NA,83
2016-11-04,13,86,21,42,0,NA,10,0,NA,83
2016-11-04,14,87,19,40,0,NA,10,0,NA,84
2016-11-04,15,85,21,41,5,160,10,0,NA,82
2016-11-04,16,82,25,43,6,160,10,0,NA,80
2016-11-04,17,77,31,44,6,160,10,0,NA,NA
2016-11-04,18,74,34,44,6,170,10,0,NA,NA
2016-11-04,19,68,40,43,7,170,10,0,NA,NA
2016-11-04,20,68,43,45,5,200,10,0,NA,NA
2016-11-04,21,69,40,44,7,260,10,0,NA,NA
2016-11-04,22,66,35,38,8,270,10,0,NA,NA
2016-11-04,23,62,39,37,7,250,10,0,NA,NA
2016-11-05,0,62,37,36,5,280,10,0,NA,NA
2016-11-05,1,61,40,37,6,270,10,0,NA,NA
2016-11-05,2,63,48,43,8,270,10,0,NA,NA
2016-11-05,3,61,49,42,6,250,10,0,NA,NA
2016-11-05,4,61,42,38,9,260,10,0,NA,NA
2016-11-05,5,63,38,37,0,NA,10,0,NA,NA
2016-11-05,6,63,38,37,8,260,10,0,NA,NA
2016-11-05,7,69,31,38,5,270,10,0,NA,NA
2016-11-05,8,77,29,43,0,NA,10,0,NA,NA
2016-11-05,9,83,24,43,0,NA,10,0,NA,81
2016-11-05,10,86,19,39,0,NA,10,0,NA,83
2016-11-05,11,89,15,37,5,330,10,0,NA,85
2016-11-05,12,90,16,38,5,20,10,0,NA,86
2016-11-05,13,91,16,39,7,360,10,0,NA,87
2016-11-05,14,90,17,40,6,50,10,0,NA,86
2016-11-05,15,89,18,41,5,110,10,0,NA,85
2016-11-05,16,85,22,43,0,NA,10,0,NA,82
2016-11-05,17,79,29,44,6,200,10,0,NA,NA
2016-11-05,18,74,31,42,3,190,10,0,NA,NA
2016-11-05,19,72,34,42,3,190,10,0,NA,NA
2016-11-05,20,69,37,42,0,NA,10,0,NA,NA
2016-11-05,21,71,31,39,6,240,10,0,NA,NA
2016-11-05,22,66,34,37,8,230,10,0,NA,NA
2016-11-05,23,66,37,39,8,270,10,0,NA,NA
2016-11-06,0,65,41,41,5,290,10,0,NA,NA
2016-11-06,1,64,38,38,5,290,10,0,NA,NA
2016-11-06,2,63,36,36,9,300,10,0,NA,NA
2016-11-06,3,60,40,36,5,260,10,0,NA,NA
2016-11-06,4,60,43,38,6,230,10,0,NA,NA
2016-11-06,5,60,45,39,6,220,10,0,NA,NA
2016-11-06,6,63,38,37,0,NA,10,0,NA,NA
2016-11-06,7,67,35,39,0,NA,10,0,NA,NA
2016-11-06,8,76,26,39,0,NA,10,0,NA,NA
2016-11-06,9,81,24,41,3,NA,10,0,NA,NA
2016-11-06,10,85,18,37,5,NA,10,0,NA,82
2016-11-06,11,87,17,38,3,NA,10,0,NA,84
2016-11-06,12,88,16,37,7,120,10,0,NA,84
2016-11-06,13,89,15,36,6,130,10,0,NA,85
2016-11-06,14,89,15,37,6,120,10,0,NA,85
2016-11-06,15,88,18,40,6,100,10,0,NA,84
2016-11-06,16,79,30,45,7,110,10,0,NA,NA
2016-11-06,17,76,28,41,5,160,10,0,NA,NA
2016-11-06,18,72,31,40,7,260,10,0,NA,NA
2016-11-06,19,74,25,36,7,230,10,0,NA,NA
2016-11-06,20,68,34,39,8,200,10,0,NA,NA
2016-11-06,21,72,24,34,5,270,10,0,NA,NA
2016-11-06,22,68,28,34,7,280,10,0,NA,NA
2016-11-06,23,64,30,32,8,310,10,0,NA,NA
2016-11-07,0,65,31,34,6,280,10,0,NA,NA
2016-11-07,1,63,31,32,7,240,10,0,NA,NA
2016-11-07,2,61,36,34,7,260,10,0,NA,NA
2016-11-07,3,58,38,33,6,280,10,0,NA,NA
2016-11-07,4,60,34,32,3,300,10,0,NA,NA
2016-11-07,5,61,34,33,0,NA,10,0,NA,NA
2016-11-07,6,63,28,30,5,230,10,0,NA,NA
2016-11-07,7,69,24,31,6,260,10,0,NA,NA
2016-11-07,8,74,22,33,7,270,10,0,NA,NA
2016-11-07,9,80,18,33,0,NA,10,0,NA,NA
2016-11-07,10,84,17,35,3,340,10,0,NA,81
2016-11-07,11,85,18,38,5,140,10,0,NA,82
2016-11-07,12,87,19,40,3,150,10,0,NA,84
2016-11-07,13,89,17,40,5,NA,10,0,NA,85
2016-11-07,14,89,18,41,5,50,10,0,NA,85
2016-11-07,15,89,18,41,3,20,10,0,NA,85
2016-11-07,16,83,23,42,0,NA,10,0,NA,81
2016-11-07,17,77,27,41,5,270,10,0,NA,NA
2016-11-07,18,74,37,46,5,270,10,0,NA,NA
2016-11-07,19,72,36,44,5,30,10,0,NA,NA
2016-11-07,20,69,40,44,3,280,10,0,NA,NA
2016-11-07,21,66,41,42,9,260,10,0,NA,NA
2016-11-07,22,67,33,37,7,270,10,0,NA,NA
2016-11-07,23,65,32,35,6,280,10,0,NA,NA
2016-11-08,0,63,35,35,8,280,10,0,NA,NA
2016-11-08,1,62,39,37,8,260,10,0,NA,NA
2016-11-08,2,62,36,35,9,270,10,0,NA,NA
2016-11-08,3,61,36,34,8,270,10,0,NA,NA
2016-11-08,4,58,40,34,6,290,10,0,NA,NA
2016-11-08,5,60,39,35,6,260,10,0,NA,NA
2016-11-08,6,63,36,36,0,NA,10,0,NA,NA
2016-11-08,7,69,30,37,5,270,10,0,NA,NA
2016-11-08,8,79,22,38,5,300,10,0,NA,NA
2016-11-08,9,85,17,36,6,340,10,0,NA,82
2016-11-08,10,89,14,34,8,30,10,0,NA,85
2016-11-08,11,91,13,34,5,NA,10,0,NA,87
2016-11-08,12,91,14,36,6,40,10,0,NA,87
2016-11-08,13,92,14,37,8,350,10,0,NA,88
2016-11-08,14,92,14,37,8,360,10,0,NA,88
2016-11-08,15,91,16,40,6,340,10,0,NA,87
2016-11-08,16,84,20,39,7,340,10,0,NA,81
2016-11-08,17,77,20,34,5,320,10,0,NA,NA
2016-11-08,18,74,28,39,5,300,10,0,NA,NA
2016-11-08,19,72,26,36,6,220,10,0,NA,NA
2016-11-08,20,70,28,36,7,260,10,0,NA,NA
2016-11-08,21,68,30,36,5,270,10,0,NA,NA
2016-11-08,22,65,32,35,9,270,10,0,NA,NA
2016-11-08,23,65,34,36,8,270,10,0,NA,NA
2016-11-09,0,65,34,36,7,270,10,0,NA,NA
2016-11-09,1,66,34,37,5,250,10,0,NA,NA
2016-11-09,2,63,33,34,6,250,10,0,NA,NA
2016-11-09,3,64,33,35,7,240,10,0,NA,NA
2016-11-09,4,62,39,37,5,250,10,0,NA,NA
