,ba_name,freq,market,timestamp,node_id,wind_MW,solar_MW,other_MW
41692,CAISO,1hr,DAHR,2017-01-24 19:00,TBCPOT1_1_GN002,647.52,5225.36,14937.45
41695,CAISO,1hr,DAHR,2017-01-24 19:00,TBCPTB1_2_GN002,647.52,5225.36,14937.45
41698,CAISO,1hr,DAHR,2017-01-24 19:00,TJI-230_2_N101,647.52,5225.36,14937.45
41701,CAISO,1hr,DAHR,2017-01-24 20:00,ELCENTRO_2_N001,607.52,5217.35,14808.24
41704,CAISO,1hr,DAHR,2017-01-24 20:00,OBANION_2_N025,607.52,5217.35,14808.24
41707,CAISO,1hr,DAHR,2017-01-24 20:00,TBCPOT1_1_GN002,607.52,5217.35,14808.24
41710,CAISO,1hr,DAHR,2017-01-24 20:00,TBCPTB1_2_GN002,607.52,5217.35,14808.24
41713,CAISO,1hr,DAHR,2017-01-24 20:00,TJI-230_2_N101,607.52,5217.35,14808.24
41716,CAISO,1hr,DAHR,2017-01-24 21:00,ELCENTRO_2_N001,600.08,4822.83,14691.38
41719,CAISO,1hr,DAHR,2017-01-24 21:00,OBANION_2_N025,600.08,4822.83,14691.38
41722,CAISO,1hr,DAHR,2017-01-24 21:00,TBCPOT1_1_GN002,600.08,4822.83,14691.38
41725,CAISO,1hr,DAHR,2017-01-24 21:00,TBCPTB1_2_GN002,600.08,4822.83,14691.38
41728,CAISO,1hr,DAHR,2017-01-24 21:00,TJI-230_2_N101,600.08,4822.83,14691.38
41731,CAISO,1hr,DAHR,2017-01-24 22:00,ELCENTRO_2_N001,569.32,3989.99,15411.36
41734,CAISO,1hr,DAHR,2017-01-24 22:00,OBANION_2_N025,569.32,3989.99,15411.36
41737,CAISO,1hr,DAHR,2017-01-24 22:00,TBCPOT1_1_GN002,569.32,3989.99,15411.36
41740,CAISO,1hr,DAHR,2017-01-24 22:00,TBCPTB1_2_GN002,569.32,3989.99,15411.36
41743,CAISO,1hr,DAHR,2017-01-24 22:00,TJI-230_2_N101,569.32,3989.99,15411.36
41746,CAISO,1hr,DAHR,2017-01-24 23:00,ELCENTRO_2_N001,556.47,2337.3,16690.15
41749,CAISO,1hr,DAHR,2017-01-24 23:00,OBANION_2_N025,556.47,2337.3,16690.15
41752,CAISO,1hr,DAHR,2017-01-24 23:00,TBCPOT1_1_GN002,556.47,2337.3,16690.15
41755,CAISO,1hr,DAHR,2017-01-24 23:00,TBCPTB1_2_GN002,556.47,2337.3,16690.15
41758,CAISO,1hr,DAHR,2017-01-24 23:00,TJI-230_2_N101,556.47,2337.3,16690.15
41761,CAISO,1hr,DAHR,2017-01-25 00:00,ELCENTRO_2_N001,486.95,548.35,18871.14
41764,CAISO,1hr,DAHR,2017-01-25 00:00,OBANION_2_N025,486.95,548.35,18871.14
41767,CAISO,1hr,DAHR,2017-01-25 00:00,TBCPOT1_1_GN002,486.95,548.35,18871.14
41770,CAISO,1hr,DAHR,2017-01-25 00:00,TBCPTB1_2_GN002,486.95,548.35,18871.14
41773,CAISO,1hr,DAHR,2017-01-25 00:00,TJI-230_2_N101,486.95,548.35,18871.14
41776,CAISO,1hr,DAHR,2017-01-25 01:00,ELCENTRO_2_N001,427.36,11.15,21510.13
41779,CAISO,1hr,DAHR,2017-01-25 01:00,OBANION_2_N025,427.36,11.15,21510.13
41782,CAISO,1hr,DAHR,2017-01-25 01:00,TBCPOT1_1_GN002,427.36,11.15,21510.13
41785,CAISO,1hr,DAHR,2017-01-25 01:00,TBCPTB1_2_GN002,427.36,11.15,21510.13
41788,CAISO,1hr,DAHR,2017-01-25 01:00,TJI-230_2_N101,427.36,11.15,21510.13
41791,CAISO,1hr,DAHR,2017-01-25 02:00,ELCENTRO_2_N001,406.02,0,21740.89
41794,CAISO,1hr,DAHR,2017-01-25 02:00,OBANION_2_N025,406.02,0,21740.89
41797,CAISO,1hr,DAHR,2017-01-25 02:00,TBCPOT1_1_GN002,406.02,0,21740.89
41800,CAISO,1hr,DAHR,2017-01-25 02:00,TBCPTB1_2_GN002,406.02,0,21740.89
41803,CAISO,1hr,DAHR,2017-01-25 02:00,TJI-230_2_N101,406.02,0,21740.89
41806,CAISO,1hr,DAHR,2017-01-25 03:00,ELCENTRO_2_N001,378.36,0,21164.91
41809,CAISO,1hr,DAHR,2017-01-25 03:00,OBANION_2_N025,378.36,0,21164.91
41812,CAISO,1hr,DAHR,2017-01-25 03:00,TBCPOT1_1_GN002,378.36,0,21164.91
41815,CAISO,1hr,DAHR,2017-01-25 03:00,TBCPTB1_2_GN002,378.36,0,21164.91
41818,CAISO,1hr,DAHR,2017-01-25 03:00,TJI-230_2_N101,378.36,0,21164.91
41821,CAISO,1hr,DAHR,2017-01-25 04:00,ELCENTRO_2_N001,327.5,0,20751.43
41824,CAISO,1hr,DAHR,2017-01-25 04:00,OBANION_2_N025,327.5,0,20751.43
41827,CAISO,1hr,DAHR,2017-01-25 04:00,TBCPOT1_1_GN002,327.5,0,20751.43
41830,CAISO,1hr,DAHR,2017-01-25 04:00,TBCPTB1_2_GN002,327.5,0,20751.43
41833,CAISO,1hr,DAHR,2017-01-25 04:00,TJI-230_2_N101,327.5,0,20751.43
41836,CAISO,1hr,DAHR,2017-01-25 05:00,ELCENTRO_2_N001,295.06,0,19491.32
41839,CAISO,1hr,DAHR,2017-01-25 05:00,OBANION_2_N025,295.06,0,19491.32
41842,CAISO,1hr,DAHR,2017-01-25 05:00,TBCPOT1_1_GN002,295.06,0,19491.32
41845,CAISO,1hr,DAHR,2017-01-25 05:00,TBCPTB1_2_GN002,295.06,0,19491.32
41848,CAISO,1hr,DAHR,2017-01-25 05:00,TJI-230_2_N101,295.06,0,19491.32
41851,CAISO,1hr,DAHR,2017-01-25 06:00,ELCENTRO_2_N001,273.66,0,17982.77
41854,CAISO,1hr,DAHR,2017-01-25 06:00,OBANION_2_N025,273.66,0,17982.77
41857,CAISO,1hr,DAHR,2017-01-25 06:00,TBCPOT1_1_GN002,273.66,0,17982.77
41860,CAISO,1hr,DAHR,2017-01-25 06:00,TBCPTB1_2_GN002,273.66,0,17982.77
41863,CAISO,1hr,DAHR,2017-01-25 06:00,TJI-230_2_N101,273.66,0,17982.77
41866,CAISO,1hr,DAHR,2017-01-25 07:00,ELCENTRO_2_N001,268.84,0,16290.82
41869,CAISO,1hr,DAHR,2017-01-25 07:00,OBANION_2_N025,268.84,0,16290.82
41872,CAISO,1hr,DAHR,2017-01-25 07:00,TBCPOT1_1_GN002,268.84,0,16290.82
41875,CAISO,1hr,DAHR,2017-01-25 07:00,TBCPTB1_2_GN002,268.84,0,16290.82
41878,CAISO,1hr,DAHR,2017-01-25 07:00,TJI-230_2_N101,268.84,0,16290.82
41881,CAISO,1hr,DAHR,2017-01-25 08:00,ELCENTRO_2_N001,744.41,0,15616.5
41884,CAISO,1hr,DAHR,2017-01-25 08:00,OBANION_2_N025,744.41,0,15616.5
41887,CAISO,1hr,DAHR,2017-01-25 08:00,TBCPOT1_1_GN002,744.41,0,15616.5
41890,CAISO,1hr,DAHR,2017-01-25 08:00,TBCPTB1_2_GN002,744.41,0,15616.5
41893,CAISO,1hr,DAHR,2017-01-25 08:00,TJI-230_2_N101,744.41,0,15616.5
41896,CAISO,1hr,DAHR,2017-01-25 09:00,ELCENTRO_2_N001,629.25,0,15179.9
41899,CAISO,1hr,DAHR,2017-01-25 09:00,OBANION_2_N025,629.25,0,15179.9
41902,CAISO,1hr,DAHR,2017-01-25 09:00,TBCPOT1_1_GN002,629.25,0,15179.9
41905,CAISO,1hr,DAHR,2017-01-25 09:00,TBCPTB1_2_GN002,629.25,0,15179.9
41908,CAISO,1hr,DAHR,2017-01-25 09:00,TJI-230_2_N101,629.25,0,15179.9
41911,CAISO,1hr,DAHR,2017-01-25 10:00,ELCENTRO_2_N001,542.43,0,14982.31
41914,CAISO,1hr,DAHR,2017-01-25 10:00,OBANION_2_N025,542.43,0,14982.31
41917,CAISO,1hr,DAHR,2017-01-25 10:00,TBCPOT1_1_GN002,542.43,0,14982.31
41920,CAISO,1hr,DAHR,2017-01-25 10:00,TBCPTB1_2_GN002,542.43,0,14982.31
41923,CAISO,1hr,DAHR,2017-01-25 10:00,TJI-230_2_N101,542.43,0,14982.31
41926,CAISO,1hr,DAHR,2017-01-25 11:00,ELCENTRO_2_N001,494.72,0,15119.56
41929,CAISO,1hr,DAHR,2017-01-25 11:00,OBANION_2_N025,494.72,0,15119.56
41932,CAISO,1hr,DAHR,2017-01-25 11:00,TBCPOT1_1_GN002,494.72,0,15119.56
41935,CAISO,1hr,DAHR,2017-01-25 11:00,TBCPTB1_2_GN002,494.72,0,15119.56
41938,CAISO,1hr,DAHR,2017-01-25 11:00,TJI-230_2_N101,494.72,0,15119.56
41941,CAISO,1hr,DAHR,2017-01-25 12:00,ELCENTRO_2_N001,397.93,0,15665.36
41944,CAISO,1hr,DAHR,2017-01-25 12:00,OBANION_2_N025,397.93,0,15665.36
41947,CAISO,1hr,DAHR,2017-01-25 12:00,TBCPOT1_1_GN002,397.93,0,15665.36
41950,CAISO,1hr,DAHR,2017-01-25 12:00,TBCPTB1_2_GN002,397.93,0,15665.36
41953,CAISO,1hr,DAHR,2017-01-25 12:00,TJI-230_2_N101,397.93,0,15665.36
41956,CAISO,1hr,DAHR,2017-01-25 13:00,ELCENTRO_2_N001,325.68,0,17877.18
41959,CAISO,1hr,DAHR,2017-01-25 13:00,OBANION_2_N025,325.68,0,17877.18
41962,CAISO,1hr,DAHR,2017-01-25 13:00,TBCPOT1_1_GN002,325.68,0,17877.18
41965,CAISO,1hr,DAHR,2017-01-25 13:00,TBCPTB1_2_GN002,325.68,0,17877.18
41968,CAISO,1hr,DAHR,2017-01-25 13:00,TJI-230_2_N101,325.68,0,17877.18
41971,CAISO,1hr,DAHR,2017-01-25 14:00,ELCENTRO_2_N001,271.79,25.01,19883.14
41974,CAISO,1hr,DAHR,2017-01-25 14:00,OBANION_2_N025,271.79,25.01,19883.14
41977,CAISO,1hr,DAHR,2017-01-25 14:00,TBCPOT1_1_GN002,271.79,25.01,19883.14
41980,CAISO,1hr,DAHR,2017-01-25 14:00,TBCPTB1_2_GN002,271.79,25.01,19883.14
41983,CAISO,1hr,DAHR,2017-01-25 14:00,TJI-230_2_N101,271.79,25.01,19883.14
41986,CAISO,1hr,DAHR,2017-01-25 15:00,ELCENTRO_2_N001,204.18,1131.18,20144.26
41989,CAISO,1hr,DAHR,2017-01-25 15:00,OBANION_2_N025,204.18,1131.18,20144.26
41992,CAISO,1hr,DAHR,2017-01-25 15:00,TBCPOT1_1_GN002,204.18,1131.18,20144.26
41995,CAISO,1hr,DAHR,2017-01-25 15:00,TBCPTB1_2_GN002,204.18,1131.18,20144.26
41998,CAISO,1hr,DAHR,2017-01-25 15:00,TJI-230_2_N101,204.18,1131.18,20144.26
42001,CAISO,1hr,DAHR,2017-01-25 16:00,ELCENTRO_2_N001,155.47,3883.06,17789.37
42004,CAISO,1hr,DAHR,2017-01-25 16:00,OBANION_2_N025,155.47,3883.06,17789.37
42007,CAISO,1hr,DAHR,2017-01-25 16:00,TBCPOT1_1_GN002,155.47,3883.06,17789.37
42010,CAISO,1hr,DAHR,2017-01-25 16:00,TBCPTB1_2_GN002,155.47,3883.06,17789.37
42013,CAISO,1hr,DAHR,2017-01-25 16:00,TJI-230_2_N101,155.47,3883.06,17789.37
42016,CAISO,1hr,DAHR,2017-01-25 17:00,ELCENTRO_2_N001,134.23,5597.97,16008.16
42019,CAISO,1hr,DAHR,2017-01-25 17:00,OBANION_2_N025,134.23,5597.97,16008.16
42022,CAISO,1hr,DAHR,2017-01-25 17:00,TBCPOT1_1_GN002,134.23,5597.97,16008.16
42025,CAISO,1hr,DAHR,2017-01-25 17:00,TBCPTB1_2_GN002,134.23,5597.97,16008.16
42028,CAISO,1hr,DAHR,2017-01-25 17:00,TJI-230_2_N101,134.23,5597.97,16008.16
42031,CAISO,1hr,DAHR,2017-01-25 18:00,ELCENTRO_2_N001,128.27,6172.23,15133.62
42034,CAISO,1hr,DAHR,2017-01-25 18:00,OBANION_2_N025,128.27,6172.23,15133.62
42037,CAISO,1hr,DAHR,2017-01-25 18:00,TBCPOT1_1_GN002,128.27,6172.23,15133.62
42040,CAISO,1hr,DAHR,2017-01-25 18:00,TBCPTB1_2_GN002,128.27,6172.23,15133.62
42043,CAISO,1hr,DAHR,2017-01-25 18:00,TJI-230_2_N101,128.27,6172.23,15133.62
42046,CAISO,1hr,DAHR,2017-01-25 19:00,ELCENTRO_2_N001,125.6,6167.74,14396.86
42049,CAISO,1hr,DAHR,2017-01-25 19:00,OBANION_2_N025,125.6,6167.74,14396.86
42052,CAISO,1hr,DAHR,2017-01-25 19:00,TBCPOT1_1_GN002,125.6,6167.74,14396.86
42055,CAISO,1hr,DAHR,2017-01-25 19:00,TBCPTB1_2_GN002,125.6,6167.74,14396.86
42058,CAISO,1hr,DAHR,2017-01-25 19:00,TJI-230_2_N101,125.6,6167.74,14396.86
42061,CAISO,1hr,DAHR,2017-01-25 20:00,ELCENTRO_2_N001,121.72,6187.66,14395.64
42064,CAISO,1hr,DAHR,2017-01-25 20:00,OBANION_2_N025,121.72,6187.66,14395.64
42067,CAISO,1hr,DAHR,2017-01-25 20:00,TBCPOT1_1_GN002,121.72,6187.66,14395.64
42070,CAISO,1hr,DAHR,2017-01-25 20:00,TBCPTB1_2_GN002,121.72,6187.66,14395.64
42073,CAISO,1hr,DAHR,2017-01-25 20:00,TJI-230_2_N101,121.72,6187.66,14395.64
42076,CAISO,1hr,DAHR,2017-01-25 21:00,ELCENTRO_2_N001,139.09,6059.68,14275.64
42079,CAISO,1hr,DAHR,2017-01-25 21:00,OBANION_2_N025,139.09,6059.68,14275.64
42082,CAISO,1hr,DAHR,2017-01-25 21:00,TBCPOT1_1_GN002,139.09,6059.68,14275.64
42085,CAISO,1hr,DAHR,2017-01-25 21:00,TBCPTB1_2_GN002,139.09,6059.68,14275.64
42088,CAISO,1hr,DAHR,2017-01-25 21:00,TJI-230_2_N101,139.09,6059.68,14275.64
42091,CAISO,1hr,DAHR,2017-01-25 22:00,ELCENTRO_2_N001,160.63,5283.41,14664.51
42094,CAISO,1hr,DAHR,2017-01-25 22:00,OBANION_2_N025,160.63,5283.41,14664.51
42097,CAISO,1hr,DAHR,2017-01-25 22:00,TBCPOT1_1_GN002,160.63,5283.41,14664.51
42100,CAISO,1hr,DAHR,2017-01-25 22:00,TBCPTB1_2_GN002,160.63,5283.41,14664.51
42103,CAISO,1hr,DAHR,2017-01-25 22:00,TJI-230_2_N101,160.63,5283.41,14664.51
42106,CAISO,1hr,DAHR,2017-01-25 23:00,ELCENTRO_2_N001,188.59,3141.29,16501.87
42109,CAISO,1hr,DAHR,2017-01-25 23:00,OBANION_2_N025,188.59,3141.29,16501.87
42112,CAISO,1hr,DAHR,2017-01-25 23:00,TBCPOT1_1_GN002,188.59,3141.29,16501.87
42115,CAISO,1hr,DAHR,2017-01-25 23:00,TBCPTB1_2_GN002,188.59,3141.29,16501.87
42118,CAISO,1hr,DAHR,2017-01-25 23:00,TJI-230_2_N101,188.59,3141.29,16501.87
42121,CAISO,1hr,DAHR,2017-01-26 00:00,ELCENTRO_2_N001,218.2,746.5,19725.26
42124,CAISO,1hr,DAHR,2017-01-26 00:00,OBANION_2_N025,218.2,746.5,19725.26
42127,CAISO,1hr,DAHR,2017-01-26 00:00,TBCPOT1_1_GN002,218.2,746.5,19725.26
42130,CAISO,1hr,DAHR,2017-01-26 00:00,TBCPTB1_2_GN002,218.2,746.5,19725.26
42133,CAISO,1hr,DAHR,2017-01-26 00:00,TJI-230_2_N101,218.2,746.5,19725.26
42136,CAISO,1hr,DAHR,2017-01-26 01:00,ELCENTRO_2_N001,242.52,19.59,22389.77
42139,CAISO,1hr,DAHR,2017-01-26 01:00,OBANION_2_N025,242.52,19.59,22389.77
42142,CAISO,1hr,DAHR,2017-01-26 01:00,TBCPOT1_1_GN002,242.52,19.59,22389.77
42145,CAISO,1hr,DAHR,2017-01-26 01:00,TBCPTB1_2_GN002,242.52,19.59,22389.77
42148,CAISO,1hr,DAHR,2017-01-26 01:00,TJI-230_2_N101,242.52,19.59,22389.77
42151,CAISO,1hr,DAHR,2017-01-26 02:00,ELCENTRO_2_N001,261.92,0,22616.08
42154,CAISO,1hr,DAHR,2017-01-26 02:00,OBANION_2_N025,261.92,0,22616.08
42157,CAISO,1hr,DAHR,2017-01-26 02:00,TBCPOT1_1_GN002,261.92,0,22616.08
42160,CAISO,1hr,DAHR,2017-01-26 02:00,TBCPTB1_2_GN002,261.92,0,22616.08
42163,CAISO,1hr,DAHR,2017-01-26 02:00,TJI-230_2_N101,261.92,0,22616.08
42166,CAISO,1hr,DAHR,2017-01-26 03:00,ELCENTRO_2_N001,285.05,0,22271.73
42169,CAISO,1hr,DAHR,2017-01-26 03:00,OBANION_2_N025,285.05,0,22271.73
42172,CAISO,1hr,DAHR,2017-01-26 03:00,TBCPOT1_1_GN002,285.05,0,22271.73
42175,CAISO,1hr,DAHR,2017-01-26 03:00,TBCPTB1_2_GN002,285.05,0,22271.73
42178,CAISO,1hr,DAHR,2017-01-26 03:00,TJI-230_2_N101,285.05,0,22271.73
42181,CAISO,1hr,DAHR,2017-01-26 04:00,ELCENTRO_2_N001,304.81,0,21808.72
42184,CAISO,1hr,DAHR,2017-01-26 04:00,OBANION_2_N025,304.81,0,21808.72
42187,CAISO,1hr,DAHR,2017-01-26 04:00,TBCPOT1_1_GN002,304.81,0,21808.72
42190,CAISO,1hr,DAHR,2017-01-26 04:00,TBCPTB1_2_GN002,304.81,0,21808.72
42193,CAISO,1hr,DAHR,2017-01-26 04:00,TJI-230_2_N101,304.81,0,21808.72
42196,CAISO,1hr,DAHR,2017-01-26 05:00,ELCENTRO_2_N001,314.3,0,19937.92
42199,CAISO,1hr,DAHR,2017-01-26 05:00,OBANION_2_N025,314.3,0,19937.92
42202,CAISO,1hr,DAHR,2017-01-26 05:00,TBCPOT1_1_GN002,314.3,0,19937.92
42205,CAISO,1hr,DAHR,2017-01-26 05:00,TBCPTB1_2_GN002,314.3,0,19937.92
42208,CAISO,1hr,DAHR,2017-01-26 05:00,TJI-230_2_N101,314.3,0,19937.92
42211,CAISO,1hr,DAHR,2017-01-26 06:00,ELCENTRO_2_N001,292.53,0,18065.66
42214,CAISO,1hr,DAHR,2017-01-26 06:00,OBANION_2_N025,292.53,0,18065.66
42217,CAISO,1hr,DAHR,2017-01-26 06:00,TBCPOT1_1_GN002,292.53,0,18065.66
42220,CAISO,1hr,DAHR,2017-01-26 06:00,TBCPTB1_2_GN002,292.53,0,18065.66
42223,CAISO,1hr,DAHR,2017-01-26 06:00,TJI-230_2_N101,292.53,0,18065.66
42226,CAISO,1hr,DAHR,2017-01-26 07:00,ELCENTRO_2_N001,293.35,0,16037.91
42229,CAISO,1hr,DAHR,2017-01-26 07:00,OBANION_2_N025,293.35,0,16037.91
42232,CAISO,1hr,DAHR,2017-01-26 07:00,TBCPOT1_1_GN002,293.35,0,16037.91
42235,CAISO,1hr,DAHR,2017-01-26 07:00,TBCPTB1_2_GN002,293.35,0,16037.91
42238,CAISO,1hr,DAHR,2017-01-26 07:00,TJI-230_2_N101,293.35,0,16037.91
42241,CAISO,1hr,DAHR,2017-01-26 08:00,ELCENTRO_2_N001,591.91,0,15905.12
42244,CAISO,1hr,DAHR,2017-01-26 08:00,OBANION_2_N025,591.91,0,15905.12
42247,CAISO,1hr,DAHR,2017-01-26 08:00,TBCPOT1_1_GN002,591.91,0,15905.12
42250,CAISO,1hr,DAHR,2017-01-26 08:00,TBCPTB1_2_GN002,591.91,0,15905.12
42253,CAISO,1hr,DAHR,2017-01-26 08:00,TJI-230_2_N101,591.91,0,15905.12
42256,CAISO,1hr,DAHR,2017-01-26 09:00,ELCENTRO_2_N001,573.42,0,15476.99
42259,CAISO,1hr,DAHR,2017-01-26 09:00,OBANION_2_N025,573.42,0,15476.99
42262,CAISO,1hr,DAHR,2017-01-26 09:00,TBCPOT1_1_GN002,573.42,0,15476.99
42265,CAISO,1hr,DAHR,2017-01-26 09:00,TBCPTB1_2_GN002,573.42,0,15476.99
42268,CAISO,1hr,DAHR,2017-01-26 09:00,TJI-230_2_N101,573.42,0,15476.99
42271,CAISO,1hr,DAHR,2017-01-26 10:00,ELCENTRO_2_N001,538.8,0,15248.03
42274,CAISO,1hr,DAHR,2017-01-26 10:00,OBANION_2_N025,538.8,0,15248.03
42277,CAISO,1hr,DAHR,2017-01-26 10:00,TBCPOT1_1_GN002,538.8,0,15248.03
42280,CAISO,1hr,DAHR,2017-01-26 10:00,TBCPTB1_2_GN002,538.8,0,15248.03
42283,CAISO,1hr,DAHR,2017-01-26 10:00,TJI-230_2_N101,538.8,0,15248.03
42286,CAISO,1hr,DAHR,2017-01-26 11:00,ELCENTRO_2_N001,501.7,0,15218.07
42289,CAISO,1hr,DAHR,2017-01-26 11:00,OBANION_2_N025,501.7,0,15218.07
42292,CAISO,1hr,DAHR,2017-01-26 11:00,TBCPOT1_1_GN002,501.7,0,15218.07
42295,CAISO,1hr,DAHR,2017-01-26 11:00,TBCPTB1_2_GN002,501.7,0,15218.07
42298,CAISO,1hr,DAHR,2017-01-26 11:00,TJI-230_2_N101,501.7,0,15218.07
42301,CAISO,1hr,DAHR,2017-01-26 12:00,ELCENTRO_2_N001,424.14,0,15651.55
42304,CAISO,1hr,DAHR,2017-01-26 12:00,OBANION_2_N025,424.14,0,15651.55
42307,CAISO,1hr,DAHR,2017-01-26 12:00,TBCPOT1_1_GN002,424.14,0,15651.55
42310,CAISO,1hr,DAHR,2017-01-26 12:00,TBCPTB1_2_GN002,424.14,0,15651.55
42313,CAISO,1hr,DAHR,2017-01-26 12:00,TJI-230_2_N101,424.14,0,15651.55
42316,CAISO,1hr,DAHR,2017-01-26 13:00,ELCENTRO_2_N001,362.91,0,17079.41
42319,CAISO,1hr,DAHR,2017-01-26 13:00,OBANION_2_N025,362.91,0,17079.41
42322,CAISO,1hr,DAHR,2017-01-26 13:00,TBCPOT1_1_GN002,362.91,0,17079.41
42325,CAISO,1hr,DAHR,2017-01-26 13:00,TBCPTB1_2_GN002,362.91,0,17079.41
42328,CAISO,1hr,DAHR,2017-01-26 13:00,TJI-230_2_N101,362.91,0,17079.41
42331,CAISO,1hr,DAHR,2017-01-26 14:00,ELCENTRO_2_N001,331.66,20.05,18985.73
42334,CAISO,1hr,DAHR,2017-01-26 14:00,OBANION_2_N025,331.66,20.05,18985.73
42337,CAISO,1hr,DAHR,2017-01-26 14:00,TBCPOT1_1_GN002,331.66,20.05,18985.73
42340,CAISO,1hr,DAHR,2017-01-26 14:00,TBCPTB1_2_GN002,331.66,20.05,18985.73
42343,CAISO,1hr,DAHR,2017-01-26 14:00,TJI-230_2_N101,331.66,20.05,18985.73
42346,CAISO,1hr,DAHR,2017-01-26 15:00,ELCENTRO_2_N001,280.38,1097.3,19067.7
42349,CAISO,1hr,DAHR,2017-01-26 15:00,OBANION_2_N025,280.38,1097.3,19067.7
42352,CAISO,1hr,DAHR,2017-01-26 15:00,TBCPOT1_1_GN002,280.38,1097.3,19067.7
42355,CAISO,1hr,DAHR,2017-01-26 15:00,TBCPTB1_2_GN002,280.38,1097.3,19067.7
42358,CAISO,1hr,DAHR,2017-01-26 15:00,TJI-230_2_N101,280.38,1097.3,19067.7
42361,CAISO,1hr,DAHR,2017-01-26 16:00,ELCENTRO_2_N001,260.01,3808.07,17395.32
42364,CAISO,1hr,DAHR,2017-01-26 16:00,OBANION_2_N025,260.01,3808.07,17395.32
42367,CAISO,1hr,DAHR,2017-01-26 16:00,TBCPOT1_1_GN002,260.01,3808.07,17395.32
42370,CAISO,1hr,DAHR,2017-01-26 16:00,TBCPTB1_2_GN002,260.01,3808.07,17395.32
42373,CAISO,1hr,DAHR,2017-01-26 16:00,TJI-230_2_N101,260.01,3808.07,17395.32
42376,CAISO,1hr,DAHR,2017-01-26 17:00,ELCENTRO_2_N001,253.18,5517.82,15415.22
42379,CAISO,1hr,DAHR,2017-01-26 17:00,OBANION_2_N025,253.18,5517.82,15415.22
42382,CAISO,1hr,DAHR,2017-01-26 17:00,TBCPOT1_1_GN002,253.18,5517.82,15415.22
42385,CAISO,1hr,DAHR,2017-01-26 17:00,TBCPTB1_2_GN002,253.18,5517.82,15415.22
42388,CAISO,1hr,DAHR,2017-01-26 17:00,TJI-230_2_N101,253.18,5517.82,15415.22
42391,CAISO,1hr,DAHR,2017-01-26 18:00,ELCENTRO_2_N001,245.72,6156.65,13926.53
42394,CAISO,1hr,DAHR,2017-01-26 18:00,OBANION_2_N025,245.72,6156.65,13926.53
42397,CAISO,1hr,DAHR,2017-01-26 18:00,TBCPOT1_1_GN002,245.72,6156.65,13926.53
42400,CAISO,1hr,DAHR,2017-01-26 18:00,TBCPTB1_2_GN002,245.72,6156.65,13926.53
42403,CAISO,1hr,DAHR,2017-01-26 18:00,TJI-230_2_N101,245.72,6156.65,13926.53
42406,CAISO,1hr,DAHR,2017-01-26 19:00,ELCENTRO_2_N001,229.13,6208.58,13622.41
42409,CAISO,1hr,DAHR,2017-01-26 19:00,OBANION_2_N025,229.13,6208.58,13622.41
42412,CAISO,1hr,DAHR,2017-01-26 19:00,TBCPOT1_1_GN002,229.13,6208.58,13622.41
42415,CAISO,1hr,DAHR,2017-01-26 19:00,TBCPTB1_2_GN002,229.13,6208.58,13622.41
42418,CAISO,1hr,DAHR,2017-01-26 19:00,TJI-230_2_N101,229.13,6208.58,13622.41
42421,CAISO,1hr,DAHR,2017-01-26 20:00,ELCENTRO_2_N001,228.95,6236.18,13480.94
42424,CAISO,1hr,DAHR,2017-01-26 20:00,OBANION_2_N025,228.95,6236.18,13480.94
42427,CAISO,1hr,DAHR,2017-01-26 20:00,TBCPOT1_1_GN002,228.95,6236.18,13480.94
42430,CAISO,1hr,DAHR,2017-01-26 20:00,TBCPTB1_2_GN002,228.95,6236.18,13480.94
42433,CAISO,1hr,DAHR,2017-01-26 20:00,TJI-230_2_N101,228.95,6236.18,13480.94
42436,CAISO,1hr,DAHR,2017-01-26 21:00,ELCENTRO_2_N001,225.06,6135.17,13466.08
42439,CAISO,1hr,DAHR,2017-01-26 21:00,OBANION_2_N025,225.06,6135.17,13466.08
42442,CAISO,1hr,DAHR,2017-01-26 21:00,TBCPOT1_1_GN002,225.06,6135.17,13466.08
42445,CAISO,1hr,DAHR,2017-01-26 21:00,TBCPTB1_2_GN002,225.06,6135.17,13466.08
42448,CAISO,1hr,DAHR,2017-01-26 21:00,TJI-230_2_N101,225.06,6135.17,13466.08
42451,CAISO,1hr,DAHR,2017-01-26 22:00,ELCENTRO_2_N001,205,5414.33,13706.31
42454,CAISO,1hr,DAHR,2017-01-26 22:00,OBANION_2_N025,205,5414.33,13706.31
42457,CAISO,1hr,DAHR,2017-01-26 22:00,TBCPOT1_1_GN002,205,5414.33,13706.31
42460,CAISO,1hr,DAHR,2017-01-26 22:00,TBCPTB1_2_GN002,205,5414.33,13706.31
42463,CAISO,1hr,DAHR,2017-01-26 22:00,TJI-230_2_N101,205,5414.33,13706.31
42466,CAISO,1hr,DAHR,2017-01-26 23:00,ELCENTRO_2_N001,203.57,3232.41,15840.8
42469,CAISO,1hr,DAHR,2017-01-26 23:00,OBANION_2_N025,203.57,3232.41,15840.8
42472,CAISO,1hr,DAHR,2017-01-26 23:00,TBCPOT1_1_GN002,203.57,3232.41,15840.8
42475,CAISO,1hr,DAHR,2017-01-26 23:00,TBCPTB1_2_GN002,203.57,3232.41,15840.8
42478,CAISO,1hr,DAHR,2017-01-26 23:00,TJI-230_2_N101,203.57,3232.41,15840.8
42481,CAISO,1hr,DAHR,2017-01-27 00:00,ELCENTRO_2_N001,212.35,881.94,19063.09
